split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_bsl_options,param_k,param_min_k,param_random_state,param_sim_options
0.9484782972694868,0.9437958399229056,0.9446017116563875,0.9456252829495934,0.002044036096361708,15,0.6846133372982816,0.6818253588659998,0.6833475557948959,0.6832620839863924,0.0011397909186202156,15,26.2110120455424,0.9539004743411574,24.80855719248454,0.23374351253562772,"{'bsl_options': {'method': 'sgd'}, 'k': 50, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}}",{'method': 'sgd'},50,25,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}"
0.94848634058119,0.9438861105422504,0.9446565137893527,0.9456763216375976,0.002011721507945728,16,0.6847399413695839,0.6820363015790007,0.6834821478767396,0.6834194636084413,0.0011046459515534782,20,26.15272895495097,0.8202094311348398,24.90731469790141,0.28204584217236134,"{'bsl_options': {'method': 'sgd'}, 'k': 50, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}}",{'method': 'sgd'},50,25,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}"
0.9484857970575865,0.9438829499656541,0.9446611596891941,0.9456766355708116,0.0020116235213607464,17,0.684736740814741,0.6820316605696872,0.6834831240048107,0.6834171751297463,0.0011053285254127693,19,26.545725504557293,0.11096242172970246,24.01499144236247,0.04394942939638588,"{'bsl_options': {'method': 'sgd'}, 'k': 45, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}}",{'method': 'sgd'},45,25,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}"
0.9484875112572392,0.9438852544283778,0.944660705289427,0.9456778236583481,0.0020118133299750047,18,0.6847348028509275,0.6820290361139292,0.6834823632712361,0.6834154007453642,0.0011056389988493697,18,26.556339184443157,1.0190819609882533,23.997669378916424,0.20673580633718447,"{'bsl_options': {'method': 'sgd'}, 'k': 40, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}}",{'method': 'sgd'},40,25,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}"
0.9484923865056716,0.9438903726272073,0.9446691019919844,0.9456839537082877,0.002011148252277347,19,0.6847285059721313,0.682027990491341,0.6834800792252906,0.6834121918962542,0.0011035254060146797,16,25.512139956156414,0.3839726894933618,23.710047721862793,0.19817487729635966,"{'bsl_options': {'method': 'sgd'}, 'k': 35, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}}",{'method': 'sgd'},35,25,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}"
0.9485037830239202,0.9438971477174367,0.9446801788666351,0.945693703202664,0.002012576441037253,20,0.6847269872871232,0.6820285732850329,0.6834821631996141,0.68341257459059,0.0011027213194483184,17,25.758561929066975,0.4642853142589012,22.812775135040283,0.15016068577347694,"{'bsl_options': {'method': 'sgd'}, 'k': 30, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}}",{'method': 'sgd'},30,25,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}"
0.9490728764363792,0.9446431043344705,0.9452064695193664,0.946307483430072,0.001968907301421703,21,0.685647555107638,0.683019351445059,0.6843744327744645,0.6843471131090538,0.0010731335412665767,22,25.65574272473653,0.015478909808250582,22.222118536631267,0.2758996683989658,"{'bsl_options': {'method': 'sgd'}, 'k': 35, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'sgd'},35,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9490745562233498,0.9446433918530494,0.9452072722399999,0.946308406772133,0.0019694631015494297,22,0.6856471370211681,0.6830141990154015,0.6843713296938579,0.6843442219101425,0.0010750633344152334,21,25.383879741032917,0.33133066760680513,22.003904183705647,0.13115752194642374,"{'bsl_options': {'method': 'sgd'}, 'k': 30, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'sgd'},30,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9490766322856781,0.9446449176557705,0.945208708553687,0.9463100861650452,0.0019697373974441306,23,0.6856547358517219,0.6830223699934568,0.6843786583175726,0.6843519213875838,0.0010748251487284974,23,25.871463378270466,1.041243619952651,22.75764497121175,0.061874891510018785,"{'bsl_options': {'method': 'sgd'}, 'k': 40, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'sgd'},40,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9490762273807176,0.9446450314507397,0.9452097124784874,0.9463103237699816,0.0019693286933515353,24,0.6856555953619284,0.6830222134644011,0.6843802779804703,0.6843526956022665,0.0010752505584736207,24,25.372119824091595,0.6524833729393134,23.316727081934612,0.32681199033133573,"{'bsl_options': {'method': 'sgd'}, 'k': 45, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'sgd'},45,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.949077760289594,0.9446448658219267,0.94521057453397,0.9463110668818303,0.001969932468579068,25,0.6856581995311787,0.6830229126693778,0.6843814119998008,0.6843541747334525,0.001076023733475472,25,26.344780921936035,0.39346848886942604,23.144026120503742,0.0938081806990792,"{'bsl_options': {'method': 'sgd'}, 'k': 50, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'sgd'},50,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9491040779148416,0.9446647714993369,0.9452194713564361,0.9463294402568717,0.0019749909000019404,26,0.6857027364360136,0.6830948957245139,0.6843993723226728,0.6843990014944001,0.0010646465445627547,28,25.879620631535847,0.36799082718112935,22.495744625727337,0.08585842706062725,"{'bsl_options': {'method': 'sgd'}, 'k': 40, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'sgd'},40,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.9491047706815271,0.9446648739484841,0.9452195194774727,0.9463297213691613,0.0019752775214727284,27,0.6857058010979584,0.6830953734586718,0.6843999254187098,0.6844003666584467,0.0010657026667907257,29,26.03046178817749,0.47256806482323443,23.005470196406048,0.21151763701441825,"{'bsl_options': {'method': 'sgd'}, 'k': 45, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'sgd'},45,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.9491040026739243,0.9446657600365802,0.9452196591632845,0.946329807291263,0.001974642765417788,28,0.685701349897902,0.6830968936207195,0.6843984217214782,0.6843988884133666,0.0010632648739581504,27,24.835637013117474,0.7134657774651393,22.59763240814209,0.11181278129619501,"{'bsl_options': {'method': 'sgd'}, 'k': 35, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'sgd'},35,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.9491051569241493,0.9446652921532771,0.945219648346339,0.9463300324745885,0.001975316764489403,29,0.6857074476346394,0.6830960431630447,0.6844007393798338,0.6844014100591727,0.0010661015167185124,30,25.420375108718872,0.5693153070584426,23.168197234471638,0.37996383663270156,"{'bsl_options': {'method': 'sgd'}, 'k': 50, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'sgd'},50,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.9491023433032845,0.9446652222340878,0.9452255829618805,0.9463310494997509,0.001972908689463465,30,0.685698263605771,0.6830932238345988,0.6844031448799006,0.6843982107734234,0.0010635087560844025,26,25.329888105392456,0.3926417025556176,21.883171399434406,0.17919902753422495,"{'bsl_options': {'method': 'sgd'}, 'k': 30, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'sgd'},30,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.9491713538609978,0.9448220807891125,0.945366294348263,0.9464532429994578,0.001934793200182276,31,0.6858759736603562,0.6832910972987902,0.6846053099315128,0.6845907936302198,0.0010553212760096994,32,24.983740091323853,0.6326987349760718,22.23305853207906,0.17769020217013018,"{'bsl_options': {'method': 'sgd'}, 'k': 35, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'sgd'},35,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9491730334736895,0.9448223682532273,0.9453670969331877,0.9464541662200349,0.0019353486664233125,32,0.6858755555738865,0.6832859448691327,0.6846022068509067,0.6845879024313085,0.0010572525282885484,31,24.903664350509644,0.5146068671740487,21.80298900604248,0.13678261406371456,"{'bsl_options': {'method': 'sgd'}, 'k': 30, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'sgd'},30,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9491751093206252,0.9448238937669181,0.9453685330040504,0.9464558453638645,0.0019356231252595126,33,0.6858831544044401,0.6832941158471881,0.684609535474621,0.6845956019087498,0.001057016483923125,33,26.099997997283936,0.25835314890985134,22.48524244626363,0.21465947356185125,"{'bsl_options': {'method': 'sgd'}, 'k': 40, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'sgd'},40,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9491747044576738,0.9448240075403314,0.9453695367591272,0.9464560829190442,0.0019352136548481359,34,0.6858840139146469,0.6832939593181324,0.6846111551375189,0.6845963761234328,0.0010574370013305783,34,25.820975303649902,0.4899913049939791,23.099952936172485,0.08589279943904278,"{'bsl_options': {'method': 'sgd'}, 'k': 45, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'sgd'},45,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9491762372075109,0.9448238419428928,0.9453703986688705,0.946456825939758,0.0019358166745267243,35,0.685886618083897,0.6832946585231092,0.6846122891568497,0.6845978552546187,0.0010582122800081083,35,24.143367290496826,1.4937837598699255,20.746278603871662,0.816548390724684,"{'bsl_options': {'method': 'sgd'}, 'k': 50, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'sgd'},50,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9492099301567729,0.9448515427139109,0.94537809022085,0.9464798543638446,0.0019423865810930978,36,0.685922146477459,0.6833537796737524,0.6846420594128082,0.6846393285213398,0.0010485331350420257,38,25.423637708028156,0.339669356128006,22.61256019274394,0.17262376494046758,"{'bsl_options': {'method': 'sgd'}, 'k': 40, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'sgd'},40,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.9492106228462039,0.9448516451428067,0.9453781383338125,0.946480135440941,0.0019426733938516007,37,0.6859252111394036,0.6833542574079104,0.684642612508845,0.6846406936853864,0.0010495883427268946,39,26.354981978734333,0.5199987445764237,22.98456660906474,0.22230507819871118,"{'bsl_options': {'method': 'sgd'}, 'k': 45, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'sgd'},45,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.949209854924246,0.9448525310557476,0.9453782779961873,0.9464802213253937,0.001942039675072443,38,0.6859207599393471,0.6833557775699579,0.6846411088116134,0.6846392154403061,0.0010471505232329344,37,25.51499843597412,0.37251075652697646,22.12435785929362,0.10351292933304071,"{'bsl_options': {'method': 'sgd'}, 'k': 35, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'sgd'},35,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.9492110090457538,0.9448520632649323,0.945378267181057,0.9464804464972477,0.0019427131395404076,39,0.6859268576760846,0.6833549271122833,0.6846434264699691,0.6846417370861123,0.0010499869354003823,40,26.22550360361735,0.3374444398638448,22.93302575747172,0.41709095589737194,"{'bsl_options': {'method': 'sgd'}, 'k': 50, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'sgd'},50,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.9492081957386534,0.9448519933595639,0.9453842008008747,0.9464814632996973,0.0019402943995500937,40,0.6859176736472158,0.6833521077838375,0.684645831970036,0.6846385378003631,0.0010474005771484727,36,25.606565475463867,0.12975630134396002,21.79691990216573,0.11196464288694344,"{'bsl_options': {'method': 'sgd'}, 'k': 30, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'sgd'},30,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.960670111473564,0.9554675046879223,0.9563678522995421,0.9575018228203428,0.002270271084846457,41,0.7158289257124705,0.7125524716378566,0.7140298323900295,0.7141370765801188,0.0013397546573892744,42,26.64690025647481,0.44300856460736343,23.95917797088623,0.2623387907633033,"{'bsl_options': {'method': 'als'}, 'k': 35, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},35,20,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}"
0.9606755765077625,0.9554674504716638,0.9563666262891052,0.9575032177561771,0.002273033849907476,42,0.7158445891192299,0.7125627895134561,0.7140384634288083,0.7141486140204981,0.001342051173329211,43,25.58652130762736,0.31923348909700616,23.701356728871662,0.12425532043258727,"{'bsl_options': {'method': 'als'}, 'k': 40, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},40,20,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}"
0.9606802302259793,0.955472450085009,0.9563684311151268,0.9575070371420384,0.0022734058535686733,43,0.7158586824408065,0.7125740070989584,0.7140466699897192,0.714159786509828,0.001343346452130525,44,24.731969277064007,0.6874217778961664,24.33886782328288,0.1979749692065455,"{'bsl_options': {'method': 'als'}, 'k': 45, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},45,20,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}"
0.9606814782530422,0.9554695044821342,0.9563712428620145,0.9575074085323969,0.0022743969120149845,44,0.7158231993965943,0.7125378713685481,0.7140137305654082,0.7141249337768502,0.0013435325771122564,41,33.12739682197571,5.432741650794722,24.044588406880695,0.22753755604563536,"{'bsl_options': {'method': 'als'}, 'k': 30, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},30,20,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}"
0.960684287365089,0.9554761249145075,0.9563729623181855,0.9575111248659273,0.002273440786813907,45,0.7158670979739221,0.7125821538692663,0.7140574550888333,0.714168902310674,0.0013433862202460105,45,24.820584217707317,0.8264448700500923,24.462310791015625,0.23202335129255353,"{'bsl_options': {'method': 'als'}, 'k': 50, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},50,20,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}"
0.9606693786296093,0.9555517784518227,0.9564206996997664,0.9575472855937329,0.002235971783853497,46,0.7160420511396797,0.7128238549167208,0.71426126491202,0.7143757236561402,0.0013163136240895844,50,24.68701434135437,0.8328018123607998,24.50599471728007,0.27826229258862545,"{'bsl_options': {'method': 'als'}, 'k': 50, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},50,20,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}"
0.9606732969393844,0.9555510912902887,0.9564206315914179,0.9575483399403636,0.0022380113595360396,47,0.7160349952514341,0.7128149548549243,0.7142501946933596,0.7143667149332393,0.001317155461215564,48,25.281423886617024,1.2608514077585964,23.969573259353638,0.2039129296748647,"{'bsl_options': {'method': 'als'}, 'k': 40, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},40,20,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}"
