split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_epochs,param_n_factors,param_lr_all,param_reg_all,param_random_state
1.0233906170965799,1.0186549925877948,1.018873559252581,1.0203063896456521,0.002182702770043311,27,0.7202797371925305,0.7184730039906823,0.7173501192238534,0.7187009534690221,0.001206823954050586,12,1903.3736120859783,5.7684067432196615,74.06361293792725,1.7281516699211439,"{'n_epochs': 20, 'n_factors': 10, 'lr_all': 0.07, 'reg_all': 0.07, 'random_state': 42}",20,10,0.07,0.07,42
1.033068773996465,1.0279815426565935,1.0291925454673523,1.0300809540401368,0.002169782327099617,28,0.8079165703103277,0.8056505061989816,0.8058175332019133,0.8064615365704076,0.0010311213614819727,34,1547.6426663398743,6.833867858913231,74.04370538393657,0.2633089163039127,"{'n_epochs': 20, 'n_factors': 5, 'lr_all': 0.0007, 'reg_all': 0.7, 'random_state': 42}",20,5,0.0007,0.7,42
1.033085872652424,1.0280834024445118,1.029294252188803,1.0301545090952464,0.0021309166265677686,29,0.8079086376405568,0.8057189968388501,0.8058933077700311,0.8065069807498126,0.0009936725163788964,35,1939.453408877055,8.966751371081143,74.23464520772298,1.1257447130405933,"{'n_epochs': 20, 'n_factors': 10, 'lr_all': 0.0007, 'reg_all': 0.7, 'random_state': 42}",20,10,0.0007,0.7,42
1.0331908228869806,1.0281418080950713,1.0293437644882926,1.0302254651567815,0.002153475430374532,30,0.8079926396604248,0.8057563884077975,0.8059533124131691,0.8065674468271306,0.0010109651246961947,36,2288.1931568781533,22.745929875272527,75.53138534228007,1.7553213615743577,"{'n_epochs': 20, 'n_factors': 15, 'lr_all': 0.0007, 'reg_all': 0.7, 'random_state': 42}",20,15,0.0007,0.7,42
1.0382160449413536,1.0328152627667235,1.0326768270460702,1.0345693782513825,0.0025792020178079487,31,0.7240849414966227,0.7213284432775315,0.7214760146585106,0.722296466477555,0.0012660770114789187,13,1537.9340311686199,5.555596197696855,75.24309802055359,1.5935254681910893,"{'n_epochs': 20, 'n_factors': 5, 'lr_all': 0.07, 'reg_all': 0.05, 'random_state': 42}",20,5,0.07,0.05,42
1.0366722798350239,1.0336916033242125,1.033507612064469,1.034623831741235,0.001450417845685733,32,0.727057770548833,0.7268471986519928,0.7258599611629476,0.7265883101212579,0.0005221457553457593,14,1951.7528343995411,45.80386140323624,46.20895139376322,3.79335241810058,"{'n_epochs': 20, 'n_factors': 15, 'lr_all': 0.07, 'reg_all': 0.05, 'random_state': 42}",20,15,0.07,0.05,42
1.0450143298713466,1.0401145960204392,1.0404307460971978,1.0418532239963278,0.002238962629220211,33,0.7306738577889121,0.7290164058071743,0.7279932294501636,0.7292278310154167,0.001104526304692236,15,1893.6396096547444,11.960242508887431,71.5990051428477,0.8606203857612413,"{'n_epochs': 20, 'n_factors': 10, 'lr_all': 0.07, 'reg_all': 0.05, 'random_state': 42}",20,10,0.07,0.05,42
1.0705563689188753,1.0671915025149612,1.0657482104084048,1.0678320272807469,0.0020144976292103493,34,0.7396810606799824,0.7377873456158363,0.7374973196474193,0.738321908647746,0.0009683317099143121,16,1525.6602256298065,19.664208958040486,73.78808172543843,2.242142743339279,"{'n_epochs': 20, 'n_factors': 5, 'lr_all': 0.07, 'reg_all': 0.02, 'random_state': 42}",20,5,0.07,0.02,42
1.0887518873645614,1.0854852956509358,1.0857697840886882,1.0866689890347285,0.001477403692770845,35,0.7551754166536486,0.7552407979351828,0.7550033669086037,0.755139860499145,0.00010013841483306018,23,1844.6888906160991,79.85484707669056,39.68556499481201,1.6393338248614318,"{'n_epochs': 20, 'n_factors': 15, 'lr_all': 0.07, 'reg_all': 0.02, 'random_state': 42}",20,15,0.07,0.02,42
1.0936430677577023,1.0892729205849392,1.0897113734193284,1.0908757872539898,0.0019649327828479063,36,0.7566832981599019,0.7555339368878871,0.7545942405503676,0.7556038251993855,0.0008542847714321535,24,1897.942990064621,7.899213492231078,70.84988474845886,0.46549433529315803,"{'n_epochs': 20, 'n_factors': 10, 'lr_all': 0.07, 'reg_all': 0.02, 'random_state': 42}",20,10,0.07,0.02,42
