split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_epochs,param_n_factors,param_lr_all,param_reg_all,param_random_state
0.948280709041173,0.9478916652297048,0.9465618031850317,0.9475780591519699,0.0007359442526729239,14,0.6836940928383098,0.6833751652564056,0.6823583945021393,0.6831425508656183,0.0005695639281726652,14,52.61822501818339,0.6728985127613307,5.544690529505412,0.1800197816924601,"{'n_epochs': 30, 'n_factors': 20, 'lr_all': 0.005, 'reg_all': 0.04, 'random_state': 42}",30,20,0.005,0.04,42
0.9483068534264444,0.9479459690219638,0.9465796919799147,0.9476108381427742,0.0007438665629597977,15,0.6836782070661844,0.6833750718019199,0.6823415096535526,0.6831315961738857,0.0005722180699227649,13,87.19789552688599,0.8557137724114099,5.650100469589233,0.08736848344059839,"{'n_epochs': 50, 'n_factors': 20, 'lr_all': 0.003, 'reg_all': 0.04, 'random_state': 42}",50,20,0.003,0.04,42
0.9484932527070892,0.9477499630995345,0.9466041500377799,0.9476157886148012,0.0007770368151136632,16,0.6878533720607393,0.6871992765576935,0.6864303554529941,0.6871610013571424,0.0005815741911470636,392,62.30666073163351,1.0631271057756904,5.553501049677531,0.2348626799383843,"{'n_epochs': 35, 'n_factors': 20, 'lr_all': 0.003, 'reg_all': 0.04, 'random_state': 42}",35,20,0.003,0.04,42
0.9485805302846909,0.947786430944939,0.9466670385304531,0.9476779999200277,0.0007849333894272087,17,0.6844886721279444,0.6840899460598562,0.6832136721458977,0.683930763444566,0.0005325476925826958,51,67.99188582102458,0.8471999064297635,5.38094178835551,0.0780449086867135,"{'n_epochs': 35, 'n_factors': 25, 'lr_all': 0.004, 'reg_all': 0.04, 'random_state': 42}",35,25,0.004,0.04,42
0.9486212383796705,0.9478337917196324,0.9466896678029691,0.9477148993007574,0.0007930291203749791,18,0.6844741566486574,0.6840841157574277,0.6832048923907063,0.6839210549322637,0.000530848103607438,50,137.27549854914346,1.8655530883352784,5.420726219813029,0.09802230448317237,"{'n_epochs': 70, 'n_factors': 25, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",70,25,0.002,0.04,42
0.9486716555252835,0.9478084944214088,0.9467698065325441,0.9477499854930788,0.0007775280782997669,19,0.6873321636699866,0.6867681058513888,0.6860541136474639,0.6867181277229464,0.0005229571843592977,349,106.61005385716756,0.6143512656114365,5.457655668258667,0.03980631107784031,"{'n_epochs': 55, 'n_factors': 25, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",55,25,0.002,0.04,42
0.9486588082452606,0.9480823923882227,0.9468706819236623,0.9478706275190486,0.0007451989467519964,20,0.6854225059455636,0.6849495136296019,0.6840225110620776,0.6847981768790811,0.0005814771577574117,123,55.3119846979777,0.3819937676815704,5.563374837239583,0.04923184114551773,"{'n_epochs': 30, 'n_factors': 20, 'lr_all': 0.004, 'reg_all': 0.03, 'random_state': 42}",30,20,0.004,0.03,42
0.9486671259163668,0.9481023894647271,0.9468747895423433,0.947881434974479,0.0007482125742873468,21,0.6854137184843636,0.6849468740525878,0.6840128010501489,0.6847911311957001,0.0005824284176190262,121,73.8741598924001,1.7772321337323789,6.095453421274821,0.3191867288785942,"{'n_epochs': 40, 'n_factors': 20, 'lr_all': 0.003, 'reg_all': 0.03, 'random_state': 42}",40,20,0.003,0.03,42
0.9486862243612008,0.9481335477397537,0.9468899431841382,0.9479032384283643,0.0007511938502374342,22,0.6854136699223145,0.6849507372548918,0.6840076252174685,0.6847906774648914,0.0005850668225581955,120,105.80214500427246,0.6682045571147152,5.610472520192464,0.23527179954448368,"{'n_epochs': 60, 'n_factors': 20, 'lr_all': 0.002, 'reg_all': 0.03, 'random_state': 42}",60,20,0.002,0.03,42
0.9488017437816771,0.9480345473491307,0.9468801923746618,0.9479054945018232,0.0007897598497852708,23,0.6887019325747203,0.688014678963011,0.6872732980975262,0.6879966365450859,0.0005833771015905898,494,86.6422525246938,1.1784049989653842,5.551198085149129,0.1113322129923333,"{'n_epochs': 50, 'n_factors': 20, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",50,20,0.002,0.04,42
0.9487391532725095,0.9480863301668327,0.9468927286130109,0.9479060706841177,0.0007645003233627549,24,0.6865545145594224,0.6859925895843404,0.6851172914347736,0.6858881318595121,0.000591374748482168,247,95.6233111222585,0.7793287413769833,5.760524431864421,0.43004505852828956,"{'n_epochs': 55, 'n_factors': 20, 'lr_all': 0.002, 'reg_all': 0.03, 'random_state': 42}",55,20,0.002,0.03,42
0.9488982386533695,0.9480241573722386,0.9470042658491129,0.9479755539582403,0.0007739745752521591,25,0.6880955622809796,0.6875104894965137,0.6868117754512624,0.6874726090762519,0.0005247877988407886,429,69.06379564603169,0.958750633796994,5.616129318873088,0.023129272962437997,"{'n_epochs': 35, 'n_factors': 25, 'lr_all': 0.003, 'reg_all': 0.04, 'random_state': 42}",35,25,0.003,0.04,42
0.9488687923533986,0.9482391892916061,0.9468425020748714,0.947983494573292,0.0008467577044010204,26,0.6867320397980237,0.6861265707073033,0.6852141761657822,0.686024262223703,0.0006238737964699652,261,64.78199942906697,0.7610630438528292,5.51583456993103,0.18464752798099243,"{'n_epochs': 30, 'n_factors': 30, 'lr_all': 0.004, 'reg_all': 0.04, 'random_state': 42}",30,30,0.004,0.04,42
0.9488703451365308,0.9482472907205256,0.9468378716378945,0.9479851691649838,0.0008502030789070604,27,0.686719946755873,0.6861210795253788,0.6852106966901029,0.6860172409904516,0.0006205082708332039,260,85.0359468460083,1.4417887818604656,5.353427886962891,0.05436103269709745,"{'n_epochs': 40, 'n_factors': 30, 'lr_all': 0.003, 'reg_all': 0.04, 'random_state': 42}",40,30,0.003,0.04,42
0.9488826559590574,0.9482658168859143,0.9468445445850044,0.9479976724766587,0.000853385634369471,28,0.6867152085103368,0.6861200349558372,0.6852117320673109,0.6860156585111618,0.0006182131160777388,259,125.14696685473125,0.5734336624847156,5.2744137446085615,0.006317197263441006,"{'n_epochs': 60, 'n_factors': 30, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",60,30,0.002,0.04,42
0.9488799900918968,0.948171899965259,0.9470113972228044,0.9480210957599867,0.000770266732524801,29,0.6872774463452365,0.6866640935101874,0.6858310771584561,0.6865908723379599,0.0005927433177824701,335,63.20159363746643,1.8028059765724185,5.594488779703776,0.2952835661810014,"{'n_epochs': 35, 'n_factors': 20, 'lr_all': 0.003, 'reg_all': 0.03, 'random_state': 42}",35,20,0.003,0.03,42
0.9489479489704904,0.9483506800739522,0.9468555027908696,0.9480513772784374,0.0008800641553146876,30,0.6858611235962634,0.6852495588819513,0.6842958295503057,0.6851355040095068,0.0006440976882554023,154,135.60018197695413,0.5566257362741661,5.295086065928142,0.01962901575548065,"{'n_epochs': 65, 'n_factors': 30, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",65,30,0.002,0.04,42
0.948976438325691,0.9482168525573582,0.9470589809987664,0.948084090627272,0.0007884076558500284,31,0.6840124256515839,0.6836758300523963,0.6827265293830674,0.6834715950290159,0.0005444668719200204,25,60.94293785095215,1.0098490021552995,5.5821677049001055,0.23947021786650052,"{'n_epochs': 30, 'n_factors': 25, 'lr_all': 0.005, 'reg_all': 0.04, 'random_state': 42}",30,25,0.005,0.04,42
0.9490176052198663,0.9482653366718455,0.9470830472988571,0.9481219963968562,0.0007962572504161453,32,0.6839939871673951,0.6836714329354033,0.6827208347710733,0.6834620849579572,0.0005404314250735883,23,96.69632093111674,1.3170207291385694,5.521159410476685,0.250617463662022,"{'n_epochs': 50, 'n_factors': 25, 'lr_all': 0.003, 'reg_all': 0.04, 'random_state': 42}",50,25,0.003,0.04,42
0.9490414959567524,0.9484502275187487,0.9469261439427971,0.9481392891394327,0.000891138052355877,33,0.6855252715776423,0.6849060407436817,0.6839240337528791,0.6847851153580677,0.0006592712413604856,118,97.55872480074565,2.9970469870414727,5.426916837692261,0.19023104790487688,"{'n_epochs': 45, 'n_factors': 30, 'lr_all': 0.003, 'reg_all': 0.04, 'random_state': 42}",45,30,0.003,0.04,42
0.9492874394073668,0.948209415403355,0.9470101712816288,0.9481690086974502,0.0009301297599572361,34,0.6872627210479009,0.6864430057762954,0.6856596875292746,0.6864551381178235,0.0006544919203692872,319,74.15257676442464,1.0334003500187707,5.409967025121053,0.22124399894899904,"{'n_epochs': 30, 'n_factors': 40, 'lr_all': 0.004, 'reg_all': 0.04, 'random_state': 42}",30,40,0.004,0.04,42
0.9492938048594751,0.9482269830587973,0.9470129761183332,0.9481779213455352,0.0009317904719359293,35,0.6872560437616242,0.6864423891315166,0.6856638778968437,0.6864541035966615,0.0006500517706374295,318,100.26285926500957,3.3568524790557053,5.3331154982248945,0.10289018018115857,"{'n_epochs': 40, 'n_factors': 40, 'lr_all': 0.003, 'reg_all': 0.04, 'random_state': 42}",40,40,0.003,0.04,42
0.948838891195411,0.9485749230768951,0.9471455798066942,0.9481864646930002,0.0007438641461105589,36,0.6833687819121279,0.6831359970086984,0.6820348607493681,0.6828465465567315,0.0005817631764572749,6,73.1629029115041,0.8271494040982423,5.545654773712158,0.27045589042779833,"{'n_epochs': 40, 'n_factors': 20, 'lr_all': 0.004, 'reg_all': 0.04, 'random_state': 42}",40,20,0.004,0.04,42
0.9490654322653239,0.9484337196020298,0.9470753539581259,0.9481915019418264,0.0008303031427861232,37,0.6878756743847976,0.6873017015199441,0.6864199416458872,0.6871991058502096,0.0005987118702515188,398,117.13840365409851,1.0458529330714323,5.480293432871501,0.2848408650242979,"{'n_epochs': 55, 'n_factors': 30, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",55,30,0.002,0.04,42
0.9493100495537965,0.9482540373899606,0.9470262671696563,0.9481967847044711,0.0009332287668891138,38,0.6872566806212638,0.6864457621826383,0.6856718718819463,0.6864581048952828,0.0006470543212491498,321,147.57973273595175,2.2433759338468753,5.618141094843547,0.48514159399110274,"{'n_epochs': 60, 'n_factors': 40, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",60,40,0.002,0.04,42
0.9489269372551408,0.9484958846860139,0.9471794015943534,0.9482007411785026,0.000743326975585827,39,0.6846044510830942,0.6842370579064346,0.6832319459036907,0.6840244849644065,0.0005801339262815067,58,112.50987275441487,1.2068812948565573,5.449157317479451,0.049515539693477585,"{'n_epochs': 65, 'n_factors': 20, 'lr_all': 0.002, 'reg_all': 0.03, 'random_state': 42}",65,20,0.002,0.03,42
0.9493672880568623,0.948283550187249,0.947021919971253,0.9482242527384548,0.0009584101435272425,40,0.6863817781833346,0.6855347192013038,0.6847309953801037,0.6855491642549141,0.0006740066570101579,209,158.82630554835,0.5036476250471775,5.537406921386719,0.13728889156854257,"{'n_epochs': 65, 'n_factors': 40, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",65,40,0.002,0.04,42
0.9491107276003864,0.9483698876214456,0.9472082771352763,0.9482296307857028,0.0007829786834172913,41,0.6880962062904966,0.6874398555924558,0.6866397735368048,0.6873919451399191,0.0005955505296800388,422,88.37614027659099,0.5319877683057689,5.433609803517659,0.2052642844674057,"{'n_epochs': 50, 'n_factors': 20, 'lr_all': 0.002, 'reg_all': 0.03, 'random_state': 42}",50,20,0.002,0.03,42
0.9491869798434627,0.9483089357860669,0.9472791383282936,0.9482583513192745,0.0007796939155682352,42,0.6889360382597419,0.6883339282195414,0.6876521092975187,0.6883073585922673,0.0005244983977280799,528,98.37432710329692,2.0552140660747003,5.52928614616394,0.21825662858175163,"{'n_epochs': 50, 'n_factors': 25, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",50,25,0.002,0.04,42
0.9491930252005688,0.9486068873572655,0.9470539792187871,0.948284630592207,0.0009025026297333958,43,0.6852475857123517,0.684618406349368,0.6836085949613829,0.6844915290077008,0.0006751029873590424,99,73.79283897082011,0.6056957625721415,5.512501001358032,0.2910092069856122,"{'n_epochs': 35, 'n_factors': 30, 'lr_all': 0.004, 'reg_all': 0.04, 'random_state': 42}",35,30,0.004,0.04,42
0.9494563206897252,0.9483456728113375,0.947080292840516,0.9482940954471929,0.0009706946836925645,44,0.6860302686966879,0.6851641495564471,0.6843436569552747,0.6851793584028032,0.0006886403383111234,159,110.98884510993958,1.5109284129838996,5.86486554145813,0.3825542609886036,"{'n_epochs': 45, 'n_factors': 40, 'lr_all': 0.003, 'reg_all': 0.04, 'random_state': 42}",45,40,0.003,0.04,42
0.9492438691370694,0.9486743801549379,0.947098463817153,0.9483389043697201,0.0009074135398784007,45,0.6852525393368334,0.6846341257781098,0.6836238982084802,0.6845035211078079,0.0006712730026694901,100,147.9135880470276,1.0355328117879865,5.456902186075847,0.1578107707341978,"{'n_epochs': 70, 'n_factors': 30, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",70,30,0.002,0.04,42
0.94925753945275,0.9486139514999481,0.9472938284810892,0.9483884398112625,0.0008173868265620024,46,0.6886057113207013,0.6880362682059733,0.6871649762916786,0.6879356519394512,0.0005924649529887128,486,76.016437292099,0.13513226355368171,5.41609787940979,0.22594110830327876,"{'n_epochs': 35, 'n_factors': 30, 'lr_all': 0.003, 'reg_all': 0.04, 'random_state': 42}",35,30,0.003,0.04,42
0.9491248540958366,0.9487060922840418,0.9474048493561997,0.948411931912026,0.0007323486507766835,47,0.6869102292335129,0.6866291227521478,0.6856850824731369,0.6864081448195991,0.000524003550318795,309,69.31249539057414,0.6843128870596076,5.369802713394165,0.08244235404302627,"{'n_epochs': 30, 'n_factors': 35, 'lr_all': 0.004, 'reg_all': 0.04, 'random_state': 42}",30,35,0.004,0.04,42
0.9493680504025718,0.9484628546224656,0.9474125474369371,0.9484144841539915,0.000799063092551419,48,0.6869072065062657,0.6863584431380331,0.6856073373997174,0.6862909956813388,0.0005328081537793226,281,105.60029490788777,1.2626138854340248,5.514182011286418,0.14874614105019138,"{'n_epochs': 55, 'n_factors': 25, 'lr_all': 0.002, 'reg_all': 0.03, 'random_state': 42}",55,25,0.002,0.03,42
0.949116239598585,0.9487380155474187,0.9473951803745986,0.9484164785068674,0.0007384897943109104,49,0.6842986173138882,0.6839695796905984,0.6829448400066452,0.6837376790037105,0.0005764903559966729,40,79.04899915059407,1.6338807943426075,5.9597311814626055,0.36776894789020215,"{'n_epochs': 45, 'n_factors': 20, 'lr_all': 0.003, 'reg_all': 0.03, 'random_state': 42}",45,20,0.003,0.03,42
0.9491301363660005,0.9487189175560002,0.9474037935387477,0.9484176158202495,0.0007362752842411689,50,0.686903651637162,0.6866291226525812,0.6856807989678935,0.6864045244192122,0.0005238800355734622,306,91.58434096972148,1.6154744583625382,5.539277791976929,0.20213652161291296,"{'n_epochs': 40, 'n_factors': 35, 'lr_all': 0.003, 'reg_all': 0.04, 'random_state': 42}",40,35,0.003,0.04,42
0.9495032811602959,0.9484769148395723,0.9472793344731001,0.9484198434909894,0.0009088188565363764,51,0.6884352009727515,0.6876546202362672,0.6869155013128361,0.6876684408406183,0.0006204917517126801,454,136.03265341122946,0.5198564209564667,6.0010355313618975,0.13508826517752806,"{'n_epochs': 55, 'n_factors': 40, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",55,40,0.002,0.04,42
0.9496033299761947,0.9484634552238809,0.9471951281566363,0.9484206377855706,0.0009836103566957272,52,0.6857410153421258,0.6848506252986101,0.6840109185537068,0.684867519731481,0.0007064100748248201,131,86.26245601971944,0.9733143366863782,5.570263703664144,0.23029402717913905,"{'n_epochs': 35, 'n_factors': 40, 'lr_all': 0.004, 'reg_all': 0.04, 'random_state': 42}",35,40,0.004,0.04,42
0.949367575781164,0.9484827378561542,0.9474191612852262,0.9484231583075148,0.0007965517576643503,53,0.6858094946983758,0.6853211880159643,0.6845149650520144,0.6852152159221182,0.000533775430203114,171,58.355220794677734,0.27367318260159373,5.706219832102458,0.27080762424349214,"{'n_epochs': 30, 'n_factors': 25, 'lr_all': 0.004, 'reg_all': 0.03, 'random_state': 42}",30,25,0.004,0.03,42
0.9491453865761235,0.9487419097333104,0.9474137721143686,0.9484336894746007,0.0007397621045304064,54,0.6869040838545958,0.6866335549507913,0.6856801703986968,0.6864059364013612,0.0005249436096167032,307,137.6938718954722,0.40983465623138104,5.426777044932048,0.16453964318526207,"{'n_epochs': 60, 'n_factors': 35, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",60,35,0.002,0.04,42
0.9493858619130413,0.9485031690397562,0.9474282575032063,0.9484390961520012,0.0008004718431693302,55,0.6858032773032953,0.685318255418081,0.6845120389714199,0.6852111905642655,0.0005325543913492179,169,77.17486476898193,1.0210082566587002,5.444800059000651,0.11795233526403918,"{'n_epochs': 40, 'n_factors': 25, 'lr_all': 0.003, 'reg_all': 0.03, 'random_state': 42}",40,25,0.003,0.03,42
0.9494154445692259,0.9485339760432747,0.9474484595830255,0.9484659600651754,0.0008044572140858125,56,0.6858047949900007,0.6853195299820912,0.6845130568790071,0.685212460617033,0.0005327568072762656,170,116.13352576891582,2.0499139890195184,5.421768109003703,0.10102089252288052,"{'n_epochs': 60, 'n_factors': 25, 'lr_all': 0.002, 'reg_all': 0.03, 'random_state': 42}",60,25,0.002,0.03,42
0.9496582822267216,0.948546337303531,0.9472500337872303,0.948484884439161,0.0009841231215257937,57,0.6857540877439002,0.684874615745306,0.6840439652423337,0.68489088957718,0.0006982494161801848,136,168.28237970670065,2.218321100297584,5.554926633834839,0.07813543676326652,"{'n_epochs': 70, 'n_factors': 40, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",70,40,0.002,0.04,42
0.9494523802095085,0.9485369346770627,0.9475108751106931,0.9485000633324215,0.0007930448218620432,58,0.6876098078641897,0.6870331712490899,0.6863042268891425,0.6869824020008073,0.0005342087969010303,377,67.23342911402385,1.0033177393948902,5.45326566696167,0.21830727479411588,"{'n_epochs': 35, 'n_factors': 25, 'lr_all': 0.003, 'reg_all': 0.03, 'random_state': 42}",35,25,0.003,0.03,42
0.9492149503789276,0.9488588976422969,0.9474784388447143,0.9485174289553129,0.0007489186539079187,59,0.6860119091714034,0.6857894845494797,0.684791835693104,0.6855310764713289,0.0005305505783319676,206,148.2611060142517,0.27607854362728046,5.638163963953654,0.10430488113731817,"{'n_epochs': 65, 'n_factors': 35, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",65,35,0.002,0.04,42
0.9493270244026282,0.9488794091100344,0.947592312366654,0.9485995819597722,0.0007353157541520734,60,0.6880994712272576,0.6877785446874034,0.6868682492924314,0.6875820884023641,0.0005214870833477713,445,125.97796360651652,1.5038797395396137,5.4728368918101,0.18202413180526075,"{'n_epochs': 55, 'n_factors': 35, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",55,35,0.002,0.04,42
0.9492277740557477,0.9490357367315255,0.9475433130671234,0.9486022746181323,0.0007528918728741205,61,0.6832847147387496,0.6830986095747452,0.6819392916707885,0.6827742053280944,0.0005952419084620358,4,94.39611593882243,0.6502172779184185,5.51783299446106,0.06870309574365643,"{'n_epochs': 55, 'n_factors': 20, 'lr_all': 0.003, 'reg_all': 0.04, 'random_state': 42}",55,20,0.003,0.04,42
0.949310941628519,0.9489692754300778,0.9475710653669205,0.9486170941418391,0.0007526912143580255,62,0.6856532565219696,0.6854525689903551,0.6844386026351056,0.6851814760491434,0.0005316418301197246,161,105.90927163759868,1.2991347672941882,5.605304638544719,0.09732989573990433,"{'n_epochs': 45, 'n_factors': 35, 'lr_all': 0.003, 'reg_all': 0.04, 'random_state': 42}",45,35,0.003,0.04,42
0.9496952083882221,0.9486751565930741,0.9475047418215564,0.9486250356009509,0.0008949562485799983,63,0.6891617703568812,0.688394321400953,0.6876708513531824,0.6884089810370057,0.0006087533970306031,541,86.1664780775706,1.2794248672212347,5.395476818084717,0.11320992712676868,"{'n_epochs': 35, 'n_factors': 40, 'lr_all': 0.003, 'reg_all': 0.04, 'random_state': 42}",35,40,0.003,0.04,42
0.9495248715757615,0.9488801576688194,0.9475697110539737,0.9486582467661848,0.0008134685009351137,64,0.6894238959007618,0.6888665746858866,0.688009407543664,0.6887666260434374,0.00058177121874317,593,104.90834259986877,0.39478747780932183,5.611544609069824,0.20406231680298237,"{'n_epochs': 50, 'n_factors': 30, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",50,30,0.002,0.04,42
0.9496462815806199,0.9487266260993529,0.9476974239461582,0.9486901105420437,0.0007960366655266351,65,0.6884130404473938,0.6878127016088613,0.6871043461491185,0.6877766960684579,0.0005348784851343169,464,96.92283455530803,1.1679602503421778,5.887852191925049,0.3869796679106116,"{'n_epochs': 50, 'n_factors': 25, 'lr_all': 0.002, 'reg_all': 0.03, 'random_state': 42}",50,25,0.002,0.03,42
0.9493728244393088,0.9490494792324106,0.9476773033052869,0.9486998689923354,0.0007350140447423708,66,0.684060784169618,0.6837685904072343,0.6827175491730982,0.6835156412499835,0.0005768058720715165,26,62.880677700042725,0.03712311362870891,5.7240519523620605,0.34593825697862063,"{'n_epochs': 35, 'n_factors': 20, 'lr_all': 0.004, 'reg_all': 0.03, 'random_state': 42}",35,20,0.004,0.03,42
0.9496132850189425,0.9489039462550598,0.9476812281106693,0.9487328197948904,0.0007979867054987133,67,0.6836935251680607,0.6834428626788615,0.6824200842507808,0.6831854906992344,0.0005508134556414683,15,77.4449074268341,1.8638481145550903,5.695945421854655,0.27779666886281323,"{'n_epochs': 40, 'n_factors': 25, 'lr_all': 0.004, 'reg_all': 0.04, 'random_state': 42}",40,25,0.004,0.04,42
0.949676551000935,0.9488507689263131,0.9476978055352875,0.9487417084875118,0.0008114920574426475,68,0.6908164831400184,0.6900653174501725,0.6893732472586915,0.6900850159496276,0.0005893632017966128,734,79.21272643407185,0.48956653033420006,5.8256949583689375,0.2767817144058862,"{'n_epochs': 45, 'n_factors': 20, 'lr_all': 0.002, 'reg_all': 0.04, 'random_state': 42}",45,20,0.002,0.04,42
